파일경로,파일명,제목,아티스트,연도,장르,추천장르,Spotify_인기도,Spotify_URL,검색_결과
/Users/mac/Downloads/djing/Tyrese ft Ludacris - Too Easy [Dirty].mp3,Tyrese ft Ludacris - Too Easy [Dirty].mp3,Too Easy [Dirty],Tyrese ft. Ludacris,,R&B/ Hip Hop,,10,https://open.spotify.com/track/6tDBmLULBiJOjjORQE4SI0,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Jennifer Lopez - Get Right.mp3,Jennifer Lopez - Get Right.mp3,Get Right,Jennifer Lopez,2005.0,R&B,,58,https://open.spotify.com/track/6eKJ2f4krilnklIXlVs2vK,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Usher ft Young Jeezy - Love In This Club (Clean).mp3,Usher ft Young Jeezy - Love In This Club (Clean).mp3,Love In This Club (Clean),Usher ft Young Jeezy,2008.0,R&B,,80,https://open.spotify.com/track/5j0McHPthKpOXRr3fBq8M0,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Jeremih ft Bryson Tiller, Chris Brown - Wait On It (Dirty).mp3","Jeremih ft Bryson Tiller, Chris Brown - Wait On It (Dirty).mp3",Wait On It (Dirty),"Jeremih ft Bryson Tiller, Chris Brown",2024.0,Hip Hop,,65,https://open.spotify.com/track/6NCtzHANN8GwvxdrSzJBB9,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/House Of Pain - Jump Around (Dirty).mp3,House Of Pain - Jump Around (Dirty).mp3,Jump Around (Dirty),House Of Pain,1992.0,Hip Hop,,68,https://open.spotify.com/track/6JymsaWDHk2Yj4e0yNBIFH,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/YG ft Drake - Who Do You Love (Dirty).mp3,YG ft Drake - Who Do You Love (Dirty).mp3,Who Do You Love (Dirty),YG ft Drake,2013.0,Hip-Hop / R&B,,71,https://open.spotify.com/track/7ngdkrVQPgP3AoIxUrTpHT,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Yung Bleu ft Chris Brown - Distant Lover (Dirty).mp3,Yung Bleu ft Chris Brown - Distant Lover (Dirty).mp3,Distant Lover (Dirty),Yung Bleu ft Chris Brown,2023.0,R&B,,50,https://open.spotify.com/track/7dKKGLfPUPPp4YsAke8iWE,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/50 Cent - Hustler's Ambition (Dirty).mp3,50 Cent - Hustler's Ambition (Dirty).mp3,Hustler's Ambition (Dirty),50 Cent,2005.0,Hip Hop,,60,https://open.spotify.com/track/5gywetbpQvCD8TqcAdYc0f,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Drake - No Face (Dirty).mp3,Drake - No Face (Dirty).mp3,No Face (Dirty),Drake,2024.0,Hip Hop,,78,https://open.spotify.com/track/1560osUcXrnov6yuOjXvc1,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/DaBaby ft Sexyy Red - Shake Sumn (Remix) (Dirty).mp3,DaBaby ft Sexyy Red - Shake Sumn (Remix) (Dirty).mp3,Shake Sumn (Remix) (Dirty),DaBaby ft Sexyy Red,2023.0,Hip-Hop / R&B / JerseyClub,,63,https://open.spotify.com/track/3FhZPYvMGSjFc6boVYKlCv,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Tyga ft DJ Chose - Let Me Find Out (Dirty).mp3,Tyga ft DJ Chose - Let Me Find Out (Dirty).mp3,Let Me Find Out (Dirty),Tyga ft DJ Chose,2020.0,Hip Hop,,29,https://open.spotify.com/track/73StaV45pZsGowjn2Ds1hX,발견 (유사도: 0.60)
/Users/mac/Downloads/djing/Nicki Minaj ft Lourdiz - Cowgirl (Dirty).mp3,Nicki Minaj ft Lourdiz - Cowgirl (Dirty).mp3,Cowgirl (Dirty),Nicki Minaj ft Lourdiz,2023.0,Hip Hop,,53,https://open.spotify.com/track/15wos7ChIkysPIrX31hwwa,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Drake ft Birdman - We'll Be Fine (Dirty).mp3,Drake ft Birdman - We'll Be Fine (Dirty).mp3,We'll Be Fine (Dirty),Drake ft Birdman,2011.0,Hip Hop,,62,https://open.spotify.com/track/7udsBKuqnJ5csWTAkR0vEI,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Frank Ocean ft Jay-Z & Tyler, The Creator - Biking (Dirty).mp3","Frank Ocean ft Jay-Z & Tyler, The Creator - Biking (Dirty).mp3",Biking (Dirty),"Frank Ocean ft Jay-Z & Tyler, The Creator",2017.0,Hip Hop,,70,https://open.spotify.com/track/2q0VexHJirnUPnEOhr2DxK,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Jay Rock, Anderson. Paak & Latto - Too Fast (Pull Over) (Intro Dirty).mp3","Jay Rock, Anderson. Paak & Latto - Too Fast (Pull Over) (Intro Dirty).mp3",Too Fast (Pull Over) (Intro Dirty),"Jay Rock, Anderson .Paak & Latto",2023.0,Hip Hop,,45,https://open.spotify.com/track/6vz3Fyhj6smbuYuaIZHksu,발견 (유사도: 0.70)
/Users/mac/Downloads/djing/Flo Rida - Be On You (Feat. Ne-yo).mp3,Flo Rida - Be On You (Feat. Ne-yo).mp3,Be On You (Feat. Ne-yo),Flo Rida,2009.0,"Hip Hop / R&B
/ Club",,57,https://open.spotify.com/track/7maTLYdnHDNsq3bB1tu2nH,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Wale, Cool & Dre & J Cole - Poke It Out (Dirty).mp3","Wale, Cool & Dre & J Cole - Poke It Out (Dirty).mp3",Poke It Out (Dirty),"Wale, Cool & Dre & J Cole",2021.0,Hip Hop,,50,https://open.spotify.com/track/1IeCWMwZs4rCmwPOjZYWN7,발견 (유사도: 0.88)
/Users/mac/Downloads/djing/Metro Boomin ft The Weeknd & 21 Savage - Creepin (Dirty).mp3,Metro Boomin ft The Weeknd & 21 Savage - Creepin (Dirty).mp3,Creepin (Dirty),Metro Boomin ft The Weeknd & 21 Savage,2022.0,Hip Hop / R&B / Emo Trap,,52,https://open.spotify.com/track/1Tr5FhvxC4IlRXYJHCXJdZ,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Plies - Ritz Carlton (Dirty).mp3,Plies - Ritz Carlton (Dirty).mp3,Ritz Carlton (Dirty),Plies,,Hip Hop,,27,https://open.spotify.com/track/73fcRZL4y2rhfjan9AdXk8,발견 (유사도: 0.60)
/Users/mac/Downloads/djing/Clean Bandit ft Zara Larsson - Symphony (Clean).mp3,Clean Bandit ft Zara Larsson - Symphony (Clean).mp3,Symphony (Clean),Clean Bandit ft Zara Larsson,2017.0,Pop,,82,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Boyz II Men - Vibin' (Clean).mp3,Boyz II Men - Vibin' (Clean).mp3,Vibin' (Clean),Boyz II Men,1995.0,R&B,,37,https://open.spotify.com/track/4xcQW5OPYEeoAjnUmYt2PW,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Too Short ft E-40 - This My One (Dirty).mp3,Too Short ft E-40 - This My One (Dirty).mp3,This My One (Dirty),Too Short ft E-40,2007.0,Hip Hop,,32,https://open.spotify.com/track/4xNTQbSqaUbZyHaws93vQx,발견 (유사도: 0.80)
/Users/mac/Downloads/djing/Quavo & Takeoff - Patty Cake (Dirty).mp3,Quavo & Takeoff - Patty Cake (Dirty).mp3,Patty Cake (Dirty),Quavo & Takeoff,2023.0,Hip Hop,,58,https://open.spotify.com/track/485mSqbTvp0pdiK0UW2wbt,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/SAINt JHN - Humble (Clean).mp3,SAINt JHN - Humble (Clean).mp3,Humble (Clean),SAINt JHN,2024.0,Afrobeat,,48,https://open.spotify.com/track/2bGbWQwWJ6EjLUas1tCWTK,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/ICEY - Big Bank (Dirty).mp3,ICEY - Big Bank (Dirty).mp3,Big Bank (Dirty),ICEY,2025.0,Hip Hop,,0,https://open.spotify.com/track/1qer36EbrRBeOanfnovwWd,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Aaliyah - One In A Million (Clean).mp3,Aaliyah - One In A Million (Clean).mp3,One In A Million (Clean),Aaliyah,,R&B,,69,https://open.spotify.com/track/3j64qSBGg8zPn4zRa9Wok1,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Young Dolph - 100 Shots (Dirty).mp3,Young Dolph - 100 Shots (Dirty).mp3,100 Shots (Dirty),Young Dolph,2017.0,Hip Hop,,70,https://open.spotify.com/track/3TXy6nchgKeYlVwOKNk9lE,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Master P - I Got The Hook Up (Dirty).mp3,Master P - I Got The Hook Up (Dirty).mp3,I Got The Hook Up (Dirty),Master P,1998.0,Hip-Hop / R&B,,35,https://open.spotify.com/track/3qEEoMccf3U90pM47dbQtX,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Bone Thugs-N-Harmony ft Jesse Rankins - Fantasy (Dirty).mp3,Bone Thugs-N-Harmony ft Jesse Rankins - Fantasy (Dirty).mp3,Fantasy (Dirty),Bone Thugs-N-Harmony ft Jesse Rankins,2017.0,Hip Hop,,26,https://open.spotify.com/track/3AJ9ri6eLhdpfFxULVwgNS,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/PRETTYMUCH - Summer On You (Clean).mp3,PRETTYMUCH - Summer On You (Clean).mp3,Summer On You (Clean),PRETTYMUCH,2018.0,Pop,,57,https://open.spotify.com/track/07ipXN6CNTw34qwSYePKpg,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Jakyla Brione - 1 of them 1's (Dirty).mp3,Jakyla Brione - 1 of them 1's (Dirty).mp3,1 of them 1's (Dirty),Jakyla Brione,2024.0,Hip Hop,,1,https://open.spotify.com/track/377vUxRJib6MVLsy8ByGMe,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Boosie Badazz - Pussy Lips On Live (Dirty).mp3,Boosie Badazz - Pussy Lips On Live (Dirty).mp3,Pussy Lips On Live (Dirty),Boosie Badazz,2020.0,Hip Hop,,19,https://open.spotify.com/track/1v5gWBcPJaBzJ2aSLNpxkT,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Jordan Fisher - Lookin' Like That (Clean).mp3,Jordan Fisher - Lookin' Like That (Clean).mp3,Lookin' Like That (Clean),Jordan Fisher,2016.0,Pop,,32,https://open.spotify.com/track/49WkAn1PXc5IbfXGiBIjIf,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Gucci Mane ft Plies - Wasted (Dirty).mp3,Gucci Mane ft Plies - Wasted (Dirty).mp3,Wasted (Dirty),Gucci Mane ft Plies,,Hip Hop,,27,https://open.spotify.com/track/2eRHdwOfiRKN1EJMxL27Eo,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/T.I. ft Jazze Pha - Let's Get Away (Dirty).mp3,T.I. ft Jazze Pha - Let's Get Away (Dirty).mp3,Let's Get Away (Dirty),T.I. ft Jazze Pha,2003.0,Hip Hop,,48,https://open.spotify.com/track/7pjl3P3jnqdItN1beCrJS1,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Flyana Boss - You Wish (Dirty).mp3,Flyana Boss - You Wish (Dirty).mp3,You Wish (Dirty),Flyana Boss,2023.0,Hip Hop / Female Rap / Hype,,61,https://open.spotify.com/track/0aoLgGE9S9qMjIGtTgpnNd,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/David Guetta, Flo Rida & Nicki Minaj - Where Them Girls At (Dirty).mp3","David Guetta, Flo Rida & Nicki Minaj - Where Them Girls At (Dirty).mp3",Where Them Girls At (Dirty),"David Guetta, Flo Rida & Nicki Minaj",2011.0,Dance Pop,,46,https://open.spotify.com/track/6gA2q2NGiGvFbH5KbvFltm,발견 (유사도: 0.88)
/Users/mac/Downloads/djing/Yeat - The Bell (Dirty).mp3,Yeat - The Bell (Dirty).mp3,The Bell (Dirty),Yeat,2025.0,Hip Hop,,75,https://open.spotify.com/track/3p1wCo1LLu41XK83rHO4K8,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Jay Park ft Hoody - Me Like Yuh (Clean).mp3,Jay Park ft Hoody - Me Like Yuh (Clean).mp3,Me Like Yuh (Clean),Jay Park ft Hoody,2016.0,Dancehall / Korea / Pop,,47,https://open.spotify.com/track/4FOZlvdQutqRNcQQRefA7T,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Bei Maejor ft Waka Flocka Flame - Lights Down Low [Dirty].mp3,Bei Maejor ft Waka Flocka Flame - Lights Down Low [Dirty].mp3,Lights Down Low [Dirty],Bei Maejor ft Waka Flocka Flame,2012.0,Hip-Hop,,75,https://open.spotify.com/track/0hkR93a0LriV2CQUhSXw3h,발견 (유사도: 0.88)
/Users/mac/Downloads/djing/Sha EK ft BANDMANRILL - Who You Touch (Dirty).mp3,Sha EK ft BANDMANRILL - Who You Touch (Dirty).mp3,Who You Touch (Dirty),Sha EK ft BANDMANRILL,2022.0,Hip-Hop / R&B,,47,https://open.spotify.com/track/3wrgUFBUNcKnZf0MrR4uM4,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/J. Simon ft Young Dro - Name On It (Remix) (Dirty).mp3,J. Simon ft Young Dro - Name On It (Remix) (Dirty).mp3,Name On It (Remix) (Dirty),J. Simon ft Young Dro,2017.0,Hip Hop,,0,https://open.spotify.com/track/1CB9pifCXSoYsRpZkxVpmT,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Chikoruss - In 2 Deep (Dirty).mp3,Chikoruss - In 2 Deep (Dirty).mp3,In 2 Deep (Dirty),Chikoruss,2024.0,Hip-Hop / R&B,,52,https://open.spotify.com/track/6dAoE1lXYk5W25CRuCkeq6,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/DESI TRILL, DJ Khaled & Cardi B ft Natania & Subhi - Higher Love (Clean).mp3","DESI TRILL, DJ Khaled & Cardi B ft Natania & Subhi - Higher Love (Clean).mp3",Higher Love (Clean),"DESI TRILL, DJ Khaled & Cardi B ft Natania & Subhi",2025.0,Pop,,51,https://open.spotify.com/track/7vh5wN9o1meMGK8DooO7KD,발견 (유사도: 0.70)
/Users/mac/Downloads/djing/Alex Newell & DJ Cassidy ft Nile Rodgers - Kill The Lights (Clean).mp3,Alex Newell & DJ Cassidy ft Nile Rodgers - Kill The Lights (Clean).mp3,Kill The Lights (Clean),Alex Newell & DJ Cassidy ft Nile Rodgers,2016.0,Top 40,,46,https://open.spotify.com/track/2vI5SqnmV6yY1aSaK2bgRw,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Rich The Kid ft Flo Milli, Mulatto & Rubi Rose - Nasty (Dirty).mp3","Rich The Kid ft Flo Milli, Mulatto & Rubi Rose - Nasty (Dirty).mp3",Nasty (Dirty),"Rich The Kid ft Flo Milli, Mulatto & Rubi Rose",2021.0,Hip Hop,,33,https://open.spotify.com/track/7JJ6QHjNgmFOAYaEv36IXE,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Timbaland ft Nelly Furtado & Justin Timberlake - Keep Going Up (Clean).mp3,Timbaland ft Nelly Furtado & Justin Timberlake - Keep Going Up (Clean).mp3,Keep Going Up (Clean),Timbaland ft Nelly Furtado & Justin Timberlake,2023.0,Pop,,0,https://open.spotify.com/track/6u9rzjwNEnmiwiYAbV1Nqh,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Rihanna feat Future - Love Song (Dirty).mp3,Rihanna feat Future - Love Song (Dirty).mp3,Love Song (Dirty),Rihanna feat Future,,R&B,,79,https://open.spotify.com/track/5Mk1tgVrSuoWWwPVFNS0jB,발견 (유사도: 0.70)
/Users/mac/Downloads/djing/Belly ft The Weeknd & Nas - Die For It (Dirty).mp3,Belly ft The Weeknd & Nas - Die For It (Dirty).mp3,Die For It (Dirty),Belly ft The Weeknd & Nas,2021.0,Hip Hop,,46,https://open.spotify.com/track/3JvdrCezbM6DQOjNiBiX5q,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Quavo - Wall To Wall (Dirty).mp3,Quavo - Wall To Wall (Dirty).mp3,Wall To Wall (Dirty),Quavo,2023.0,Hip Hop,,41,https://open.spotify.com/track/6IgFFnT7ikUWvFSjzxNf0S,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Juelz Santana - There It Go (The Whistle Song) (Dirty).mp3,Juelz Santana - There It Go (The Whistle Song) (Dirty).mp3,There It Go (The Whistle Song) (Dirty),Juelz Santana,2005.0,Hip Hop,,64,https://open.spotify.com/track/0f7gbjwkZOs9loj2fr0lGH,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Future & Lil Uzi Vert - Drankin N Smokin (Dirty).mp3,Future & Lil Uzi Vert - Drankin N Smokin (Dirty).mp3,Drankin N Smokin (Dirty),Future & Lil Uzi Vert,2020.0,Hip Hop,,71,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Shawn Mendes - There's Nothing Holdin' Me Back (Clean).mp3,Shawn Mendes - There's Nothing Holdin' Me Back (Clean).mp3,There's Nothing Holdin' Me Back (Clean),Shawn Mendes,2017.0,Pop,,89,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Matt Corman - STACK BREAD.mp3,Matt Corman - STACK BREAD.mp3,STACK BREAD,Matt Corman,2021.0,Hip Hop,,37,https://open.spotify.com/track/2DpG9bRpmoPom8z9I1J7nA,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Ice Cube - So Sensitive (Dirty).mp3,Ice Cube - So Sensitive (Dirty).mp3,So Sensitive (Dirty),Ice Cube,2024.0,Hip Hop,,46,https://open.spotify.com/track/3zTdhXiKHycgeVJDCNUC0R,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Fetty Wap ft Remy Boyz - 679 (Dirty).mp3,Fetty Wap ft Remy Boyz - 679 (Dirty).mp3,679 (Dirty),Fetty Wap ft Remy Boyz,2015.0,Hip Hop,,78,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Katy Perry - Woman's World (Clean).mp3,Katy Perry - Woman's World (Clean).mp3,Woman's World (Clean),Katy Perry,2024.0,Pop,,62,https://open.spotify.com/track/7hDvcL88hXoofWcxPGmBpW,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Donell Jones ft Left Eye - U Know What's Up (Dirty).mp3,Donell Jones ft Left Eye - U Know What's Up (Dirty).mp3,U Know What's Up (Dirty),Donell Jones ft Left Eye,2000.0,R&B,,67,https://open.spotify.com/track/5PMKzsUsTpZZGsCcJBuhP2,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Iggy Azalea - Survive The Summer (Dirty).mp3,Iggy Azalea - Survive The Summer (Dirty).mp3,Survive The Summer (Dirty),Iggy Azalea,2018.0,Hip Hop,,33,https://open.spotify.com/track/4XzGuiMHSVmgRozWYS6Szp,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Ashnikko - Itty Bitty (Dirty).mp3,Ashnikko - Itty Bitty (Dirty).mp3,Itty Bitty (Dirty),Ashnikko,2025.0,Pop,,67,https://open.spotify.com/track/6TxJ6ocfLpkKkY8152ttpM,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Hyena Squad ft 2 Chainz - Find Out (Dirty).mp3,Hyena Squad ft 2 Chainz - Find Out (Dirty).mp3,Find Out (Dirty),Hyena Squad ft 2 Chainz,2024.0,Hip Hop,,12,https://open.spotify.com/track/39Ls7vQFvswQBV4a4WYEUO,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Dr. Dre ft The Lady of Rage, Kurupt & RBX - Lyrical Gangbang (Dirty).mp3","Dr. Dre ft The Lady of Rage, Kurupt & RBX - Lyrical Gangbang (Dirty).mp3",Lyrical Gangbang (Dirty),"Dr. Dre ft The Lady of Rage, Kurupt & RBX",1993.0,Hip Hop,,48,https://open.spotify.com/track/30ljh6uu9OROHQiXDHfwMS,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Ava Max - So Am I (Clean).mp3,Ava Max - So Am I (Clean).mp3,So Am I (Clean),Ava Max,2019.0,Pop,,74,https://open.spotify.com/track/2Xnv3GntqbBH1juvUYSpHG,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Muni Long - Slow Grind (Dirty).mp3,Muni Long - Slow Grind (Dirty).mp3,Slow Grind (Dirty),Muni Long,2025.0,R&B,,55,https://open.spotify.com/track/2TbwCYJSZrDpEz1cTIwTjx,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/SoCandy ft Fatman Scoop - Get Low (Dirty).mp3,SoCandy ft Fatman Scoop - Get Low (Dirty).mp3,Get Low (Dirty),SoCandy ft Fatman Scoop,2024.0,Hip Hop,,11,https://open.spotify.com/track/3AfpIF5iP0d2QKgKudMznx,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Lil Baby - F U 2x (Dirty).mp3,Lil Baby - F U 2x (Dirty).mp3,F U 2x (Dirty),Lil Baby,2025.0,Hip Hop,,73,https://open.spotify.com/track/2ubNuGSCWRRxUfojPRebiA,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Backstreet Boys - EVERYBODY(BACKSTREET'S BACK).mp3,Backstreet Boys - EVERYBODY(BACKSTREET'S BACK).mp3,EVERYBODY(BACKSTREET'S BACK),Backstreet Boys,1997.0,Pop,,82,https://open.spotify.com/track/1di1BEgJYzPvXUuinsYJGP,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/토이고 (toigo) - BLUE CHECK (Feat. 박재범 & 제시) (Prod. by Slom).mp3,토이고 (toigo) - BLUE CHECK (Feat. 박재범 & 제시) (Prod. by Slom).mp3,BLUE CHECK (Feat. 박재범 & 제시) (Prod. by Slom),토이고 (toigo),2022.0,Rap / K-Rap,,51,https://open.spotify.com/track/7aNA0yQbOYu3HKWv9zElJX,발견 (유사도: 0.42)
/Users/mac/Downloads/djing/Cardi B ft Kehlani - Ring (Dirty).mp3,Cardi B ft Kehlani - Ring (Dirty).mp3,Ring (Dirty),Cardi B ft Kehlani,2018.0,R&B,,69,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Hudson Thames - How I Want Ya (Feat. Hailee Steinfeld) (Dawin Remix).mp3,Hudson Thames - How I Want Ya (Feat. Hailee Steinfeld) (Dawin Remix).mp3,How I Want Ya (Feat. Hailee Steinfeld) (Dawin Remix),Hudson Thames,2015.0,Pop / Dance,,30,https://open.spotify.com/track/3iMKhLfyfIHor7mhnAuhxO,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Ashanti - Foolish (Clean).mp3,Ashanti - Foolish (Clean).mp3,Foolish (Clean),Ashanti,2002.0,R&B,,77,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/제시(Jessi) - 눈누난나 (NUNU NANA).mp3,제시(Jessi) - 눈누난나 (NUNU NANA).mp3,눈누난나 (NUNU NANA),제시(Jessi),2020.0,Hip Hop / K-Rap,,,,찾을 수 없음
/Users/mac/Downloads/djing/Queen Naija ft Youngboy Never Broke Again - No Fake Love (Dirty).mp3,Queen Naija ft Youngboy Never Broke Again - No Fake Love (Dirty).mp3,No Fake Love (Dirty),Queen Naija ft Youngboy Never Broke Again,2023.0,R&B,,44,https://open.spotify.com/track/58WSKtcvVt208XY8tolYQI,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/David Guetta ft Zara Larsson - This One's For You (Clean).mp3,David Guetta ft Zara Larsson - This One's For You (Clean).mp3,This One's For You (Clean),David Guetta ft Zara Larsson,2016.0,Top 40 / Electronic,,73,https://open.spotify.com/track/46NBoIAHrmR7qcUGCIFEjR,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Waka Flocka Flame ft Kebo Gotti - Grove St. Party (Dirty).mp3,Waka Flocka Flame ft Kebo Gotti - Grove St. Party (Dirty).mp3,Grove St. Party (Dirty),Waka Flocka Flame ft Kebo Gotti,2010.0,Hip Hop / Southern / Crunk,,60,https://open.spotify.com/track/6w8CTLwDoG60RZwUs1oDXd,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/French Montana, Fabolous & Fivio Foreign - To The Moon (Dirty).mp3","French Montana, Fabolous & Fivio Foreign - To The Moon (Dirty).mp3",To The Moon (Dirty),"French Montana, Fabolous & Fivio Foreign",2024.0,Hip Hop,,31,https://open.spotify.com/track/7AsnKTRdwKacoyeKEiLPoT,발견 (유사도: 0.88)
/Users/mac/Downloads/djing/Anitta ft Swae Lee - Poquito (Dirty).mp3,Anitta ft Swae Lee - Poquito (Dirty).mp3,Poquito (Dirty),Anitta ft Swae Lee,2019.0,Pop,,43,https://open.spotify.com/track/5qm2otRZaeZaqdLVVohUjq,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Emotional Oranges - Justified.mp3,Emotional Oranges - Justified.mp3,Justified,Emotional Oranges,2023.0,R&B,,41,https://open.spotify.com/track/5oUjKkbMDkVUkQ4cirjHwF,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/T.I. ft Young Thug - About The Money (Dirty).mp3,T.I. ft Young Thug - About The Money (Dirty).mp3,About The Money (Dirty),T.I. ft Young Thug,,Hip Hop,,61,https://open.spotify.com/track/1hzJQIkgXwZevaKsc7iA6D,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/DMX ft Killer Mike, Mary Mary, RoyzNoyz Orchestra - Favor (Clean).mp3","DMX ft Killer Mike, Mary Mary, RoyzNoyz Orchestra - Favor (Clean).mp3",Favor (Clean),"DMX ft Killer Mike, Mary Mary, RoyzNoyz Orchestra",2024.0,Hip Hop,,25,https://open.spotify.com/track/6q8yy8DfUMVmdmwozYx6Gu,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Fergie ft Will.I.Am - Fergalicious (Dirty).mp3,Fergie ft Will.I.Am - Fergalicious (Dirty).mp3,Fergalicious (Dirty),Fergie ft Will.I.Am,2006.0,Pop,,66,https://open.spotify.com/track/6Q44rxzH39y2tjic98Spo5,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/GoGo Morrow ft Yung Bleu - Don't Stop (Remix) (Dirty).mp3,GoGo Morrow ft Yung Bleu - Don't Stop (Remix) (Dirty).mp3,Don't Stop (Remix) (Dirty),GoGo Morrow ft Yung Bleu,2023.0,R&B,,48,https://open.spotify.com/track/6stmHwlMLQbE8Z2N831ri6,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/DJ Carisma ft Chris Brown & Dej Loaf - Party Party Party (Dirty).mp3,DJ Carisma ft Chris Brown & Dej Loaf - Party Party Party (Dirty).mp3,Party Party Party (Dirty),DJ Carisma ft Chris Brown & Dej Loaf,2019.0,Hip Hop,,43,https://open.spotify.com/track/2ESbMxj7r1jQ39ID08Tf40,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/The Weeknd - Wicked Games (Dirty).mp3,The Weeknd - Wicked Games (Dirty).mp3,Wicked Games (Dirty),The Weeknd,2011.0,R&B,,70,https://open.spotify.com/track/6VwBbL8CzPiC4QV66ay7oR,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Flo Rida ft Will.I.Am - In The Ayer (Clean).mp3,Flo Rida ft Will.I.Am - In The Ayer (Clean).mp3,In The Ayer (Clean),Flo Rida ft Will.I.Am,2007.0,R&B,,61,https://open.spotify.com/track/6RpiAj9Ofv0Uqp6n2OuRoh,발견 (유사도: 1.00)
